company,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
ICF International Inc ,0.011664564943253469,0.0,0.015132408575031528,0.010298444724674232,0.008932324506094998,0.08575031525851198,0.0,0.0,0.02847835224884405,0.0,0.006515342580916352,0.0,0.018705338377469526,0.0,0.02311895754518705,0.003993274485077764,0.03362757461118117,0.5890079865489706,0.03509878100042035,0.0034678436317780582,0.0,0.014291719209751998,0.0,0.0024169819251786467,0.0,0.014186633039092055,0.0037831021437578815,0.0201765447667087,0.016918873476250526,0.0,0.016393442622950817,0.02175283732660782,0.012925598991172762,0.003362757461118117,0.0
ICU Medical Inc ,0.010475572448317419,0.01668675257254102,0.0,0.019004357096505053,0.011124501715027348,0.022156299249096137,0.0072309261147677755,0.0,0.0,0.0056549550384722355,0.003893575600259572,0.0,0.0227125243348475,0.0,0.03207564661166218,0.0030592379716325208,0.049967553536664516,0.3161212570686942,0.0033373505145082045,0.04505423194586076,0.0,0.040604431259849826,0.0,0.059052563270603514,0.0025957170668397143,0.01130991007694447,0.025679058125521462,0.018633540372670808,0.00750903865764346,0.003708167238342449,0.18716974135533515,0.024381199592101607,0.008899601372021879,0.0,0.041902289793269674
IDACORP Inc ,0.005919661733615222,0.0,0.0,0.0,0.002325581395348837,0.002325581395348837,0.0,0.0,0.05687103594080338,0.003171247357293869,0.0,0.0,0.0,0.0,0.04915433403805497,0.06257928118393236,0.032135306553911204,0.450845665961945,0.0,0.0024312896405919663,0.006448202959830867,0.012473572938689217,0.0,0.03171247357293869,0.0,0.0,0.12389006342494717,0.01754756871035941,0.016807610993657504,0.0,0.0024312896405919663,0.05348837209302326,0.04799154334038054,0.01945031712473573,0.0
IDEX Corporation,0.0,0.0,0.0,0.0,0.05683242791475136,0.05516088591725867,0.0,0.0,0.01964061847053907,0.0,0.0,0.0,0.007521938988717091,0.0,0.029251984956122024,0.040117007939824485,0.04805683242791475,0.4057668198913496,0.01838696197241956,0.02423735896364396,0.0,0.04053489343919767,0.0,0.012536564981195153,0.0,0.0,0.05725031341412452,0.043877977434183035,0.0,0.0,0.0710405348934392,0.047221061429168404,0.022565816966151276,0.0,0.0
IDEXX Laboratories Inc ,0.0089062669707831,0.0089062669707831,0.011078527207559466,0.017052242858694472,0.0,0.04072987943955686,0.0,0.0,0.012381883349625285,0.009992397089171283,0.0,0.0,0.0380145541435864,0.0,0.024546540675572933,0.013359400456174649,0.04735527316172477,0.3151949603562506,0.0,0.03334419463451722,0.014662756598240468,0.05180840664711632,0.0,0.04485717388943195,0.0,0.005430650591940914,0.006408167698490279,0.018138372977082658,0.027370478983382213,0.0,0.1964809384164223,0.03345280764635604,0.0020636472249375474,0.0036928424025198217,0.014771369610079289
IEC Electronics Corp ,0.007003782042302844,0.0,0.010085446140916096,0.0,0.014007564084605687,0.05561002941588458,0.0,0.0,0.0057431012746883316,0.004622496147919877,0.00672363076061073,0.0,0.009244992295839752,0.0,0.031376943549516735,0.0061633281972265025,0.08082364476817482,0.44488023532707677,0.008404538450763412,0.07704160246533129,0.008684689732455526,0.03599943969743662,0.008264462809917356,0.03165709483120885,0.0,0.0,0.009665219218377924,0.01204650511276089,0.0,0.0,0.08208432553578933,0.0,0.017229303824064995,0.0,0.032637624317131256
IHS Markit Ltd ,0.005736294353847414,0.0,0.005818241416045236,0.018765877243300828,0.009833647463738425,0.01597967712857494,0.0,0.0,0.018847824305498646,0.012865688765057772,0.010325329836925346,0.0,0.013275424076046873,0.0,0.003359829550110629,0.007457182660001638,0.03556502499385398,0.380971892157667,0.01925755961648775,0.04793903138572482,0.008194706219782022,0.04761124313693354,0.0036056707367040893,0.013931000573629436,0.0,0.010489223961320987,0.04253052528066868,0.018110300745718268,0.023191018601983117,0.0,0.12357616979431288,0.07072031467671884,0.00426124723428665,0.016717200688355322,0.011062853396705728
II VI Incorporated,0.028481913984619765,0.0,0.0,0.01082312731415551,0.013813728282540585,0.020934206778695525,0.0,0.0,0.044859014525776134,0.06394189689547138,0.008402164625462831,0.0,0.00484192537738536,0.0,0.03218456280262034,0.009114212475078326,0.02919396183423526,0.33024779265166615,0.015095414411848477,0.0968385075477072,0.018513244090002847,0.0492737111933922,0.0019937339789233835,0.013528909142694388,0.0,0.022927940757618913,0.0,0.009826260324693819,0.0027057818285388777,0.0,0.09997151808601537,0.03944745086869838,0.004557106237539163,0.011392765593847907,0.017089148390771858
INTL FCStone Inc ,0.011959876543209878,0.0,0.005690586419753086,0.010898919753086418,0.011863425925925925,0.021412037037037035,0.0,0.0,0.044849537037037035,0.022762345679012343,0.0007716049382716049,0.0,0.0160108024691358,0.0,0.026909722222222224,0.02073688271604938,0.03568672839506173,0.4675925925925926,0.0,0.04166666666666667,0.06057098765432097,0.030574845679012343,0.0,0.03250385802469136,0.0,0.016107253086419752,0.009066358024691357,0.040895061728395056,0.010127314814814815,0.0,0.016685956790123455,0.01755401234567901,0.01871141975308642,0.0030864197530864196,0.005304783950617283
INVESCO MORTGAGE CAPITAL INC,0.025047989138068258,0.0,0.006086427267194158,0.024532983753921062,0.01273467858982162,0.02219205018961562,0.0,0.0,0.03942132122290369,0.03862540381103984,0.0,0.0,0.0026218455920220983,0.0,0.012734678589821621,0.08441406432885433,0.05215599981272532,0.35895875275059674,0.01357741467297158,0.02078749005103235,0.07200711643803549,0.05089189568800038,0.003043213633597079,0.00852099817407182,0.0,0.01676108432042699,0.016386534950138115,0.018727468514443565,0.00468186712861089,0.0,0.005430965869188632,0.0689639028044384,0.014607425441265975,0.006086427267194157,0.0
IPG Photonics Corporation,0.0024545454545454545,0.01690909090909091,0.006272727272727273,0.015090909090909092,0.026363636363636363,0.03918181818181818,0.0,0.0,0.028272727272727276,0.031363636363636364,0.014818181818181817,0.0,0.003181818181818182,0.0,0.025272727272727273,0.012545454545454547,0.07172727272727274,0.42509090909090874,0.028636363636363637,0.007181818181818182,0.01709090909090909,0.02081818181818182,0.0,0.009272727272727273,0.0,0.011,0.004818181818181818,0.023272727272727275,0.022545454545454542,0.0,0.08963636363636365,0.018818181818181817,0.005363636363636364,0.01018181818181818,0.012818181818181819
IQVIA Holdings Inc ,0.013556706712223079,0.0,0.010635952827069327,0.013777140967706382,0.012730078254160697,0.03648186928248649,0.018736911716080683,0.0,0.021382122781880303,0.027223630552187808,0.0284911275212168,0.0,0.008762261655461259,0.0,0.02044527719607627,0.015705940703185275,0.035489915132811634,0.42940592968147284,0.005510856387082553,0.03212829273669128,0.00369227377934531,0.04612586795988095,0.0,0.019122671663176456,0.003912708034828612,0.018240934641243246,0.01774495756640582,0.020335060068334614,0.016973437672214264,0.058635511958558366,0.009919541496748594,0.021051471398655354,0.025956133583158823,0.005841507770307505,0.001983908299349719
IRIDEX Corporation,0.0,0.013286657649773251,0.008751690667515315,0.03007399156655263,0.02728936271779776,0.0383483172885671,0.0047736494550083535,0.0,0.015196117431776592,0.05696555016309969,0.005091892752008911,0.0,0.014718752486275757,0.0,0.021322300899037312,0.011695441164770465,0.0324608162940568,0.2906356909857586,0.011615880340520328,0.03890524305831809,0.01352534012252367,0.011934123637520885,0.00103429071525181,0.03540456679131196,0.0043758453337576575,0.015593921553027289,0.01153631951627019,0.013684461771023948,0.0029437504972551517,0.02195878749303843,0.16660036597979164,0.01137719786776991,0.016946455565279656,0.0,0.05195321823534091
IZEA Worldwide Inc ,0.006798096532970768,0.003823929299796057,0.013596193065941538,0.024643099932019033,0.01903467029231815,0.037219578518014954,0.0,0.0,0.010112168592794018,0.07673351461590755,0.008412644459551326,0.0,0.025917743031951053,0.0,0.028127124405166553,0.008667573079537728,0.04937117607070021,0.4683038749150239,0.002804214819850442,0.018609789259007477,0.006628144119646499,0.03484024473147519,0.004928619986403807,0.004758667573079538,0.0,0.002294357579877634,0.0031441196464989806,0.01665533650577838,0.001954452753229096,0.0,0.0508157715839565,0.016485384092454113,0.012321549966009518,0.03713460231135283,0.005863358259687288
Icahn Enterprises L P ,0.009381633910840237,0.0,0.010682736424022461,0.004245702937752517,0.008559884955146204,0.014106690406080943,0.0,0.0,0.04362117373142505,0.0038348284599054984,0.0,0.0,0.0,0.0,0.019105663219886326,0.023693761555844694,0.06464425118126413,0.4885297541601047,0.0,0.0254742176265151,0.07683352735739231,0.06252139971238786,0.004656577415599534,0.013147983291104566,0.0,0.001438060672464562,0.02047524481270972,0.034650414298431825,0.011641443538998836,0.0,0.02191330548517428,0.03259604190919673,0.004245702937752517,0.0,0.0
Ichor Holdings,0.013815173275054635,0.0,0.014205432407118326,0.0,0.014985950671245706,0.005697783328129879,0.0,0.0,0.031064626912269747,0.0,0.006868560724320949,0.0,0.013971276927880113,0.0,0.02107399313143928,0.005619731501717139,0.027630346550109274,0.3915079612862943,0.0192788011239463,0.011161411177021541,0.00960037464876678,0.029503590384014986,0.019512956603184514,0.015610365282547611,0.0,0.016234779893849517,0.14822041835778957,0.013346862316578209,0.01920074929753356,0.0,0.10521386200437088,0.023883858882297843,0.002731813924445832,0.005385576022478926,0.014673743365594754
Iconix Brand Group Inc ,0.01672029781058742,0.0,0.013060760931289042,0.02769890844848255,0.0025238185374471577,0.014448861126884977,0.0,0.0,0.061328790459965934,0.06303236797274275,0.0035964414158621994,0.0,0.005236923465202852,0.0,0.023786989715439463,0.020253643763013435,0.042526342355984605,0.44942898605590287,0.005994069026437,0.026373903716322797,0.02214650766609881,0.06246450880181714,0.0015142911224682945,0.005867878099564641,0.0,0.013944097419395545,0.0017035775127768314,0.01123099249163985,0.02012745283614108,0.0,0.03394535932866427,0.030412013376238247,0.012114328979746356,0.0042273960502239895,0.004290491513660168
Ideal Power Inc ,0.013302217036172695,0.006067677946324387,0.023453908984830806,0.022637106184364063,0.0073512252042007,0.03652275379229872,0.0,0.0,0.022053675612602096,0.06546091015169193,0.005834305717619603,0.0,0.012718786464410735,0.0,0.019953325554259042,0.0,0.04912485414235705,0.33617269544924167,0.0028004667444574095,0.03395565927654609,0.020070011668611436,0.02310385064177363,0.005367561260210036,0.0008168028004667445,0.0,0.015635939323220535,0.028354725787631273,0.00898483080513419,0.011085180863477246,0.0,0.18716452742123696,0.0,0.00898483080513419,0.0,0.03302217036172695
Identiv Inc ,0.0030380362133916637,0.003767164904605663,0.00984323733138899,0.01117997326528132,0.023453639567383645,0.03390448414145097,0.0,0.0,0.0352412200753433,0.05808725240004861,0.01397496658160165,0.0,0.020901689148134648,0.0,0.02393972536152631,0.002187386073641998,0.028192976060274638,0.33916636286304497,0.01579778830963665,0.027220804471989306,0.019078867420099652,0.03439056993559363,0.0,0.0,0.0,0.02600558998663264,0.048973143759873626,0.01859278162595698,0.022724510876169644,0.0,0.0973386802770689,0.02491189694981165,0.0034026005589986633,0.01762061003767165,0.03706404180337829
Idera Pharmaceuticals Inc ,0.005610212212374989,0.025652492072526224,0.0050004065371168395,0.014391413936092366,0.0077648589316204565,0.0020326855841938368,0.16842832750630138,0.0,0.007886820066672087,0.05431335880965931,0.006748516139523538,0.0,0.005935441905846005,0.0,0.007155053256362305,0.0,0.015854947556711928,0.31583868607203885,0.0051223676721684685,0.003414911781445646,0.003902756321652167,0.01609886982681519,0.004349947150174811,0.09338157573786486,0.035612651435076026,0.015895601268395808,0.0036181803398650297,0.0026018375477681113,0.018050247987641276,0.10244735344336937,0.03540938287665664,0.0011789576388324253,0.0,0.0,0.016302138385234574
Ikonics Corporation,0.0,0.0,0.009806266443434585,0.016264051662281752,0.014828988280315713,0.056206649127003114,0.0,0.0,0.010284620904089931,0.030853862712269788,0.06027266204257355,0.0,0.034202343936857206,0.0,0.023439368572111933,0.0026309495336044007,0.04233436976799809,0.40444869648409476,0.009088734752451567,0.012198038746711314,0.0,0.026070318105716334,0.0,0.0,0.0,0.0,0.0,0.026309495336044007,0.0351590528581679,0.0,0.10595551303515903,0.008849557522123894,0.03683329347046161,0.023678545802439607,0.010284620904089931
Illinois Tool Works Inc ,0.010745685444480626,0.0,0.0081406707912732,0.0,0.0,0.038098339303158577,0.0,0.0,0.034516444154998376,0.010745685444480626,0.036795831976554866,0.0,0.0,0.0,0.040703353956366005,0.02800390752197981,0.07131227613155325,0.40735916639531117,0.011396939107782481,0.04005210029306415,0.007163790296320417,0.02181699772061218,0.01986323673070661,0.008791924454575058,0.0,0.0,0.020188863562357537,0.025073266037121456,0.002930641484858352,0.0,0.02572451970042331,0.06610224682513839,0.03972647346141322,0.006186909801367633,0.0185607294041029
Illumina Inc ,0.005857294994675187,0.004259850905218318,0.01437699680511182,0.0,0.03056443024494143,0.021831735889243878,0.0,0.0,0.0,0.018956336528221512,0.012247071352502662,0.0,0.00873269435569755,0.0,0.010436634717784879,0.010649627263045795,0.032800851970181046,0.294036208732694,0.019701810436634718,0.015015974440894569,0.00564430244941427,0.01959531416400426,0.0025559105431309905,0.030244941427050052,0.010649627263045794,0.014802981895633652,0.06347177848775293,0.008306709265175719,0.023961661341853034,0.005111821086261981,0.25729499467518635,0.015867944621938232,0.005857294994675187,0.012673056443024494,0.024494142705005325
Imax Corporation,0.011964549483013294,0.014771048744460856,0.01964549483013294,0.00827178729689808,0.00413589364844904,0.018759231905465287,0.0,0.0,0.017134416543574595,0.0023633677991137373,0.0206794682422452,0.0,0.0,0.0,0.03323485967503693,0.008714918759231905,0.04844903988183162,0.5748892171344168,0.04091580502215657,0.010782865583456425,0.0038404726735598227,0.02451994091580502,0.0,0.0029542097488921715,0.0,0.0062038404726735595,0.023190546528803542,0.0379615952732644,0.0016248153618906942,0.0,0.02776957163958641,0.03485967503692763,0.0,0.002363367799113737,0.0
Immersion Corporation,0.007869058860560278,0.03619767075857727,0.01447906830343091,0.028223691113209534,0.030112265239744,0.017311929493232608,0.0,0.0,0.0,0.0113314447592068,0.01962018675899696,0.0,0.003462385898646522,0.0,0.02654495855629,0.006714930227678104,0.03126639387262617,0.3878921414332176,0.04396180883433009,0.010282236911132095,0.0027279404049942294,0.03357465113839051,0.0,0.0,0.0,0.017941454202077434,0.02969258210051411,0.015423355366698146,0.04343720491029274,0.0,0.08928758787115729,0.04522085825201973,0.003882069037876403,0.024131780505718185,0.019410345189382016
Immune Design Corp ,0.005006759124818505,0.08201071446452711,0.004205677664847544,0.02438291693786612,0.011665748760827117,0.006458719271015871,0.036248936063685976,0.0,0.00851149051219146,0.02989035197516647,0.03579832774245231,0.0,0.012316627447053525,0.0,0.00425574525609573,0.0,0.006959395183497721,0.23061132528914047,0.0076603414609723135,0.013368046863265409,0.006158313723526761,0.03920292394732889,0.0008010814599709608,0.06398638161518048,0.008962098833425124,0.020627847594252242,0.0017523656936864768,0.002553447153657438,0.02448305212036249,0.08221098482951986,0.030541230661392884,0.015921494016922846,0.011215140439593452,0.0,0.17223251389375657
ImmunoGen Inc ,0.0022650056625141564,0.028209615978585394,0.010295480284155256,0.009471841861422836,0.019664367342736536,0.010707299495521466,0.03469576855760321,0.0,0.020693915371152068,0.0031915988880881294,0.016060949243282198,0.0,0.011427983115412333,0.0,0.0026768248738803665,0.002162050859672604,0.0042211469165036545,0.34922269123854677,0.018120045300113248,0.021826418202409142,0.0014413672397817357,0.00844229383300731,0.0,0.06434675177597034,0.002367960465355709,0.0014413672397817357,0.0,0.0044270565221867595,0.022547101822300006,0.08051065582209407,0.07886337897662926,0.0038093277051374445,0.010604344692679913,0.0,0.15628539071347683
Immunomedics Inc ,0.011874469889737064,0.013994910941475827,0.005371783997738196,0.01759966072943172,0.0,0.004240882103477523,0.04933559513712185,0.0,0.055626236923946845,0.019296013570822734,0.02374893977947413,0.0009188577890867967,0.010390161153519931,0.0,0.00275657336726039,0.004170200735086231,0.025869380831212895,0.293822448402601,0.009754028837998304,0.009047215154085384,0.005583828102912072,0.05039581566299123,0.008764489680520215,0.05470737913486006,0.011167656205824146,0.01653944020356234,0.007068136839129206,0.00756290641786825,0.019720101781170486,0.06785411365564038,0.02855527283008199,0.003887475261521063,0.0014136273678258412,0.0,0.15896239751201585
Immutep Limited,0.019307761849412373,0.02260105902105127,0.0038744672607516468,0.010009040423608421,0.02066382539067545,0.017305953764690688,0.0347410564380731,0.0,0.028864781092599774,0.03422446080330622,0.003616169443368204,0.0,0.02260105902105127,0.0,0.01743510267338241,0.01814542167118688,0.03157690817512592,0.3826682164535708,0.01162340178225494,0.024990313831848122,0.011042231693142193,0.03131861035774248,0.011558827327909079,0.008200955701924318,0.0,0.008782125791037066,0.06896551724137931,0.021632442205863366,0.023634250290585045,0.036613715614103065,0.026733824099186364,0.02434456928838952,0.005230530802014723,0.0009686168151879117,0.01672478367557794
Impac Mortgage Holdings Inc ,0.006413418845584608,0.0,0.018549580661075482,0.021114948199309327,0.0123334977799704,0.018549580661075482,0.0,0.0,0.046077947705969416,0.050222002960039466,0.0,0.0,0.0,0.0,0.013616181549087322,0.05140601874691662,0.050419338924519004,0.40740009866798216,0.004045387271830291,0.009965466206216082,0.031672422298963984,0.0434139121854958,0.027923038973852985,0.010162802170695609,0.0,0.01667488899851998,0.03936852491366552,0.015194869264923534,0.02249629995066601,0.0,0.00680809077454366,0.03453379378391712,0.02881105081401085,0.006512086827824371,0.0063147508633448445
Imperial Oil Limited,0.0,0.0,0.0,0.0,0.022907122032486463,0.018325697625989172,0.0,0.0,0.018742190753852563,0.0,0.0,0.0,0.009579341940857976,0.0,0.15451895043731778,0.0,0.03748438150770512,0.4918783840066636,0.0,0.03123698458975427,0.0,0.012078300708038317,0.0,0.0470637234485631,0.0,0.0,0.028321532694710536,0.07913369429404415,0.009579341940857976,0.0,0.03915035401915868,0.0,0.0,0.0,0.0
Imperva Inc ,0.007253641563955889,0.022173733561361087,0.018222562953352596,0.015391873562540546,0.027481276169133696,0.03373238190717698,0.0,0.0,0.0008256177389868491,0.01957893495311671,0.03390929999410273,0.0,0.017337972518723835,0.0,0.022350651648286847,0.0022409624343928763,0.052485699121306836,0.34746712272218006,0.01545084625818246,0.006722887303178628,0.005602406085982191,0.022940378604706022,0.0022409624343928763,0.0012973993041221915,0.0,0.015391873562540544,0.022999351300347942,0.024296750604470136,0.02075838886595506,0.0,0.17709500501267914,0.03302470955947397,0.008963849737571505,0.009022822433213423,0.013740638084566846
Impinj Inc ,0.0034336677814938684,0.007134894091415831,0.016677814938684504,0.011014492753623187,0.012307692307692308,0.08878483835005571,0.0,0.0,0.009453734671125976,0.013422519509476032,0.024526198439241913,0.0,0.02243032329988852,0.0,0.024258639910813822,0.0037904124860646603,0.029030100334448167,0.3847045707915273,0.02555183946488294,0.02394648829431438,0.008115942028985508,0.0272463768115942,0.002318840579710145,0.011772575250836121,0.0,0.008561872909698998,0.0019620958751393534,0.008874024526198438,0.007402452619843925,0.0,0.16659977703455967,0.016544035674470457,0.0031661092530657752,0.007357859531772575,0.0296098104793757
InVivo Therapeutics Holdings Corp ,0.0,0.0032308170239204724,0.008574091332712024,0.010562286424355392,0.010997204100652375,0.005591798695246971,0.0,0.0,0.015719167443305374,0.022180801491146318,0.009133271202236719,0.0,0.006150978564771668,0.0,0.006772289530910221,0.0,0.011432121776949362,0.32246039142590865,0.011121466293880087,0.015594905250077664,0.007269338303821062,0.022242932587760174,0.0083255669462566,0.11724137931034485,0.026778502640571605,0.003417210313762038,0.013482447965206586,0.006213109661385523,0.04224914569742156,0.08835041938490214,0.079403541472507,0.025225225225225228,0.010375893134513824,0.0,0.08990369680024853
Incyte Corporation,0.005753043056985405,0.04348089384121602,0.0023617755707624295,0.0,0.017319687518924484,0.01762247925876582,0.15999515533216255,0.0,0.018894204566099436,0.0014534003512384182,0.015442378731908195,0.0,0.0059952764488584755,0.0,0.016592987343305277,0.0009083752195240114,0.04130079331435839,0.26052201295948624,0.01974202143765518,0.00635862653666808,0.0,0.007812026887906498,0.0,0.06661418276509419,0.03930236783140557,0.004360201053715255,0.0030279173984133715,0.028099073457276087,0.01962090474171865,0.05637982195845696,0.08641676255071766,0.0,0.014715678556288985,0.0024828922666989646,0.037425059044389274
Independence Contract Drilling Inc ,0.01719532554257095,0.002420701168614357,0.016611018363939897,0.014106844741235393,0.02053422370617696,0.01702838063439065,0.0,0.0,0.07370617696160266,0.03747913188647746,0.0,0.0,0.024707846410684475,0.0,0.02020033388981636,0.02111853088480801,0.06302170283806344,0.4338898163606008,0.004924874791318865,0.06126878130217027,0.007762938230383973,0.03814691151919866,0.0009181969949916528,0.00692821368948247,0.0,0.0076794657762938225,0.033222036727879795,0.014023372287145243,0.005926544240400668,0.0,0.0018363939899833056,0.0005843071786310517,0.04474123539232053,0.01001669449081803,0.0
Independence Realty Trust Inc ,0.02454488688217494,0.0,0.013641385273067873,0.03155771170565349,0.005908064748547001,0.019645516115087178,0.0,0.0,0.07440318939430325,0.04649598924059753,0.0,0.0,0.005427734281185455,0.0,0.025697680003842642,0.06398001825255775,0.045727460492819075,0.3970411643210535,0.02819539843412268,0.01032710504827321,0.01637926893702868,0.03102934819155579,0.007781353571257025,0.0016811566357654065,0.0,0.022479465872520296,0.010759402468898602,0.023920457274604928,0.014554013161054806,0.0,0.0,0.06542100965464237,0.008645948412507806,0.004755271626879293,0.0
Independent Bank Corporation,0.01072234762979684,0.0,0.017118133935289694,0.012039127163280663,0.03009781790820166,0.008465011286681715,0.0,0.0,0.034424379232505645,0.012791572610985704,0.0,0.0,0.013355906696764484,0.0,0.02689992475545523,0.06489841986455981,0.09066967644845747,0.38280662151993966,0.0,0.043265613243039874,0.025395033860045144,0.04740406320541761,0.0,0.03592927012791573,0.0,0.0,0.08276899924755454,0.019563581640331076,0.0,0.0,0.023325808878856283,0.0,0.009593679458239277,0.005831452219714071,0.0026335590669676447
Independent Bank Group Inc,0.01065203357004519,0.0012911555842479018,0.0025823111684958036,0.002017430600387347,0.006294383473208522,0.004922530664945126,0.0008876694641704326,0.0,0.04486765655261459,0.06875403486120077,0.006859264041316979,0.0,0.012185280826339573,0.0,0.02598450613298902,0.07004519044544869,0.06245965138799224,0.4043737895416397,0.009522272433828277,0.018237572627501614,0.025338928340865072,0.009522272433828277,0.0013718528082633957,0.011620400258231117,0.0,0.016785022595222725,0.11144286636539703,0.024451258876694647,0.0039541639767592,0.0,0.027033570045190445,0.0008069722401549387,0.010974822466107165,0.0,0.004761136216914139
India Globalization Capital Inc ,0.0056179775280898875,0.0028941096356826694,0.019918283963227784,0.035069799114742936,0.029451821586653045,0.019918283963227784,0.0,0.0,0.018726591760299626,0.07167177391896494,0.0,0.0,0.004256043581886279,0.0,0.006639427987742595,0.0,0.030303030303030304,0.47991147429349706,0.008001361933946204,0.015832482124616958,0.015151515151515152,0.012427647259107933,0.0040858018386108275,0.009703779366700714,0.0,0.1018045624787198,0.005107252298263534,0.005958461014640789,0.01889683350357508,0.0,0.02826012938372489,0.0,0.005107252298263534,0.03115423901940756,0.014130064691862445
Industrea Acquisition Corp ,0.02795767581866277,0.0,0.01933777250752531,0.01249657940344796,0.018972908875307854,0.009486454437653927,0.0,0.0,0.02964517011766852,0.12469214631031653,0.0,0.0,0.003101340873848399,0.0,0.002508437471495029,0.014275289610508071,0.00624828970172398,0.4953935966432549,0.0006385113563805528,0.005062482897017239,0.07881054455897109,0.034434005290522665,0.014184073702453706,0.007388488552403539,0.0,0.019565812277661226,0.002508437471495029,0.038219465474778794,0.02344248836997172,0.0,0.004059107908419228,0.0008665511265164644,0.005929034023533704,0.0007753352184620998,0.0
Industrial Logistics Properties Trust,0.05542976939203354,0.0,0.006792452830188679,0.03245283018867925,0.006121593291404612,0.00721174004192872,0.0,0.0,0.04813417190775681,0.014758909853249475,0.0,0.0,0.0011740041928721173,0.0,0.010817610062893081,0.06381551362683438,0.02440251572327044,0.4807547169811321,0.010985324947589099,0.005786163522012578,0.03085953878406708,0.037148846960167715,0.015681341719077566,0.0016771488469601676,0.0,0.016939203354297695,0.01769392033542977,0.030775681341719083,0.019538784067085955,0.0,0.0025157232704402514,0.051320754716981117,0.0051153039832285115,0.0020964360587002098,0.0
Infinera Corporation,0.007723871590634805,0.004827419744146754,0.01762008206613565,0.017137340091720972,0.02196475983586773,0.06412422560141604,0.0,0.0,0.03387239520476305,0.007562957599163248,0.01955104996379435,0.0,0.03507925014079974,0.0,0.022367044814546627,0.0067583876418054545,0.031056400354010784,0.30018505109019206,0.024539383699412665,0.012873119317724675,0.006919301633277013,0.030815029366803446,0.006114731675919222,0.002172338884866039,0.0,0.011666264381687988,0.008287070560785259,0.01906830798937968,0.03266554026872637,0.0,0.18722342907715825,0.02301070078043286,0.005792903692976105,0.005390618714297208,0.03363102421755572
Infinity Pharmaceuticals Inc ,0.0012554211367267747,0.04298866316670471,0.0050216845469071,0.008749904892338126,0.013847675568743818,0.007951000532602906,0.0220269344898425,0.0,0.012287909914022671,0.02042912577037206,0.028494255497222856,0.0,0.015863958000456518,0.0,0.014874838316974816,0.0038803926044282126,0.015217225899718481,0.29783915392224014,0.024613862892794644,0.006999923913870502,0.004298866316670471,0.01342920185650156,0.0,0.11348246214715059,0.010842273453549418,0.009358593928326865,0.008369474244845165,0.007874914403104314,0.02974967663394963,0.10260214562885188,0.025717111770524232,0.020238910446625583,0.002244540820208476,0.0009130335539831089,0.10853686372974206
Information Services Group Inc ,0.008402164625462831,0.0,0.01694673882084876,0.01951011107946454,0.043007690116775854,0.03773853602962119,0.0,0.0,0.01751637710054116,0.0,0.008402164625462831,0.0,0.034178296781543716,0.0,0.0123896325833096,0.009256622045001424,0.020079749359156934,0.566505269154087,0.006123611506693249,0.03773853602962119,0.0,0.03318142979208202,0.010538308174309313,0.012674451723155795,0.0,0.0041298775277698666,0.006835659356308744,0.011677584733694105,0.00484192537738536,0.0,0.04685274850469952,0.0027057818285388777,0.013813728282540585,0.010538308174309313,0.004414696667616064
InfraREIT Inc ,0.021411042944785276,0.0,0.011717791411042944,0.026073619631901843,0.016319018404907973,0.016319018404907976,0.0,0.0,0.05668711656441717,0.03766871165644172,0.000736196319018405,0.0,0.0,0.0,0.01196319018404908,0.03797546012269939,0.04061349693251534,0.4216564417177922,0.0,0.012760736196319018,0.004110429447852761,0.0461963190184049,0.0027607361963190185,0.01601226993865031,0.0,0.04791411042944785,0.027914110429447855,0.010122699386503068,0.01987730061349693,0.0,0.0,0.09012269938650307,0.020552147239263806,0.0025153374233128833,0.0
Infrastructure and Energy Alternatives Inc ,0.014173972387001941,0.0,0.018636148879206258,0.01595884298388367,0.017848705968817262,0.007611948133760303,0.0,0.0,0.031130243057378344,0.1088246102157594,0.0,0.0,0.0018898629849335923,0.0,0.0027822982833744553,0.02199590529686598,0.011496666491679356,0.5259068717517974,0.0009974276864927294,0.0052496194025933125,0.06971494566643917,0.02882041052023728,0.016011339177909603,0.015013911491416872,0.0,0.01989605753582865,0.00404220693999685,0.03664234343010133,0.012231613208042419,0.0,0.006877001417397239,0.0009974276864927294,0.004357184104152449,0.0008924352984408631,0.0
InfuSystems Holdings Inc ,0.013338366679250032,0.0013841701270919844,0.01371586762300239,0.025418396879325535,0.018749213539700518,0.024663394991820815,0.004404177677110859,0.0,0.0035233421416886873,0.01686170882093872,0.0,0.0,0.017994211652195797,0.0,0.01988171637095759,0.016735875173021265,0.06958600729835156,0.44104693595067324,0.001887504718761797,0.01736504341260853,0.011325028312570783,0.03586258965647414,0.0,0.004404177677110859,0.031080911035610923,0.0031458411979363283,0.1023027557568894,0.007298351579212282,0.009185856297974079,0.007550018875047188,0.010821693720900968,0.04970429092739398,0.010947527368818422,0.006417516043790109,0.0033975084937712344
